tipnames	virus.subtype	collection.date	collection.datedecimal	collection.datemonth	collection.region.name	collection.country.name	collection.country.code	collection.country.lat	collection.country.long	collection.subdiv1.name	collection.subdiv1.code	collection.subdiv1.lat	collection.subdiv1.long	collection.original	collection.tipdate	cluster.number	host.order	tiplocation_lon	tiplocation_lat
H5N8.2344b.EPI_ISL_766054.galliformes.united_kingdom.1.2020-12-04	H5N8	2020-12-04	2020.92	2020-12-01	northern europe	united kingdom	gbr	54.0438440515314	-2.78687513666638	NA	NA	NA	NA	Europe / United Kingdom / Norfolk / NA / NA	2020-12-04	profile002	galliformes	-2.78687513666638	54.0438440515314
H5N8.2344b.EPI_ISL_666890.galliformes.croatia.1.2020-11-17	H5N8	2020-11-17	2020.88	2020-11-01	southern europe	croatia	hrv	45.0210446789036	16.3887129948206	koprivničko-križevačka	hr.kk	46.0941050136215	16.8104817428003	Europe / Croatia / Koprivnicko-Krizevacka Zupanija / Delovi / NA	2020-11-17	profile002	galliformes	16.8104817428003	46.0941050136215
H5N8.2344b.EPI_ISL_1041131.galliformes.japan.1.2021-02-10	H5N8	2021-02-10	2021.11	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	chiba	jp.ch	35.5094511865639	140.198261340312	Asia / Japan / Chiba / NA / NA	2021-02-10	profile002	galliformes	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_6829536.galliformes.japan.1.2021-11-14	H5N8	2021-11-14	2021.87	2021-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / Kagoshima / NA / NA	2021-11-14	profile002	galliformes	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_978905.galliformes.japan.1.2021-01-30	H5N8	2021-01-30	2021.08	2021-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	miyazaki	jp.mz	32.1919114758892	131.298614512671	Asia / Japan / Miyazaki / NA / NA	2021-01-30	profile002	galliformes	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_1041134.galliformes.japan.1.2021-02-08	H5N8	2021-02-08	2021.1	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	tokushima	jp.ts	33.9191788356518	134.242093496813	Asia / Japan / Tokushima / NA / NA	2021-02-08	profile002	galliformes	134.242093496813	33.9191788356518
H5N8.2344b.EPI_ISL_1009688.galliformes.south_korea.1.2021-01-01	H5N8	2021-01-01	2021	2021-01-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollanam-do	kr.cn	34.8733358026855	126.897223705092	Asia / Korea / JN / NA / NA	2021-01-01	profile002	galliformes	126.897223705092	34.8733358026855
H5N8.2344b.EPI_ISL_1009689.galliformes.south_korea.1.2021-01-03	H5N8	2021-01-03	2021.01	2021-01-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongnam-do	kr.gn	36.5298116066164	126.847825775926	Asia / Korea / CN / NA / NA	2021-01-03	profile002	galliformes	126.847825775926	36.5298116066164
H5N8.2344b.EPI_ISL_1009687.galliformes.south_korea.1.2020-12-31	H5N8	2020-12-31	2021	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeongsangbuk-do	kr.kb	36.3474789243827	128.748576389097	Asia / Korea / GB / NA / NA	2020-12-31	profile002	galliformes	128.748576389097	36.3474789243827
H5N8.2344b.EPI_ISL_1009682.galliformes.south_korea.1.2020-12-29	H5N8	2020-12-29	2020.99	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeonggi-do	kr.kg	37.5315346337798	127.181023197189	Asia / Korea / GG / NA / NA	2020-12-29	profile002	galliformes	127.181023197189	37.5315346337798
H5N8.2344b.EPI_ISL_2932608.galliformes.kazakhstan.1.2020-09-01	H5N8	2020-09-01	2020.67	2020-09-01	central asia	kazakhstan	kaz	48.3645677524915	67.2060737287064	almaty	kz.aa	44.9554808695858	77.9603747475348	Asia / Kazakhstan / Almaty Province / Karasai district, Umtyl, Merei village / NA	2020-09-01	profile002	galliformes	77.9603747475348	44.9554808695858
H5N8.2344b.EPI_ISL_739686.galliformes.kazakhstan.1.2020-09-18	H5N8	2020-09-18	2020.71	2020-09-01	central asia	kazakhstan	kaz	48.3645677524915	67.2060737287064	north kazakhstan	kz.nk	53.8421826489217	69.2722074369824	Asia / Kazakhstan / North Kazakhstan / NA / NA	2020-09-18	profile002	galliformes	69.2722074369824	53.8421826489217
H5N8.2344b.EPI_ISL_779129.galliformes.poland.1.2020-12-01	H5N8	2020-12-01	2020.92	2020-12-01	eastern europe	poland	pol	52.1141994014432	19.4236724631525	mazowieckie	na	52.3411657327183	21.0998506797105	Europe / Poland / Masovian Voivodeship / NA / NA	2020-12-01	profile002	galliformes	21.0998506797105	52.3411657327183
H5N8.2344b.EPI_ISL_710539.galliformes.netherlands.1.2020-12-06	H5N8	2020-12-06	2020.93	2020-12-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	fryslân	nl.fr	53.1100430768808	5.84863928632393	Europe / Netherlands / Provincie Friesland / Sint Annaparochie / NA	2020-12-06	profile002	galliformes	5.84863928632393	53.1100430768808
H5N8.2344b.EPI_ISL_603132.galliformes.netherlands.1.2020-10-28	H5N8	2020-10-28	2020.82	2020-10-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	gelderland	nl.ge	52.0617180422494	5.94466833784019	Europe / Netherlands / Provincie Gelderland / West Maas en Waal / Altforst	2020-10-28	profile002	galliformes	5.94466833784019	52.0617180422494
H5N8.2344b.EPI_ISL_653921.galliformes.netherlands.1.2020-11-21	H5N8	2020-11-21	2020.89	2020-11-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	utrecht	nl.ut	52.083727924893	5.16763788059654	Europe / Netherlands / Provincie Utrecht / Gemeente Oudewater / NA	2020-11-21	profile002	galliformes	5.16763788059654	52.083727924893
H5N8.2344b.EPI_ISL_654833.galliformes.russia.1.2020-09-08	H5N8	2020-09-08	2020.69	2020-09-01	central asia	russia	rus	66.0376616061812	95.7970903417469	chelyabinsk	ru.cl	54.4531161547399	60.406021972363	Europe / Russia / Chelyabinsk region / NA / NA	2020-09-08	profile002	galliformes	60.406021972363	54.4531161547399
H5N8.2344b.EPI_ISL_654836.galliformes.russia.1.2020-08-27	H5N8	2020-08-27	2020.65	2020-08-01	central asia	russia	rus	66.0376616061812	95.7970903417469	kurgan	ru.ku	55.4734051858522	64.8219230597649	Europe / Russia / Kurgan Oblast / NA / NA	2020-08-27	profile002	galliformes	64.8219230597649	55.4734051858522
H5N8.2344b.EPI_ISL_644123.galliformes.russia.1.2020-08-13	H5N8	2020-08-13	2020.61	2020-08-01	central asia	russia	rus	66.0376616061812	95.7970903417469	omsk	ru.om	56.0596108837778	73.3669499849514	Europe / Russia / Omsk Oblast / Omsk / NA	2020-08-13	profile002	galliformes	73.3669499849514	56.0596108837778
H5N8.2344b.EPI_ISL_1114758.galliformes.russia.1.2021-01-29	H5N8	2021-01-29	2021.08	2021-01-01	eastern europe	russia	rus	66.0376616061812	95.7970903417469	rostov	ru.ro	47.725861660493	41.3470662241277	Europe / Russia / Rostov Oblast / Rostov-on-Don / NA	2021-01-29	profile002	galliformes	41.3470662241277	47.725861660493
H5N8.2344b.EPI_ISL_1305776.galliformes.sweden.1.2021-03-14	H5N8	2021-03-14	2021.2	2021-03-01	northern europe	sweden	swe	62.374013544985	16.2835241791686	gotland	se.gt	57.5128828372686	18.541723046906	Europe / Sweden / Ostergotlands Lan / Mjolby Kommun / NA	2021-03-14	profile002	galliformes	18.541723046906	57.5128828372686
H5N8.2344b.EPI_ISL_1303776.galliformes.sweden.1.2021-03-13	H5N8	2021-03-13	2021.19	2021-03-01	northern europe	sweden	swe	62.374013544985	16.2835241791686	skåne	se.sn	55.9474024317265	13.595146733816	Europe / Sweden / Skane Lan / Sjobo Kommun / NA	2021-03-13	profile002	galliformes	13.595146733816	55.9474024317265
H5N1.2344b.EPI_ISL_12572652.galliformes.china.110.2022-03-03	H5N1	2022-03-03	2022.17	2022-03-01	eastern asia	china	chn	36.6848135465548	103.513718494908	anhui	cn.ah	31.8128943962267	117.235219497068	Asia / China / Anhui / NA / NA	2022-03-03	profile002	galliformes	117.235219497068	31.8128943962267
H5N1.2344b.EPI_ISL_12572653.galliformes.china.110.2021-12-07	H5N1	2021-12-07	2021.93	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	jiangxi	cn.jx	27.6016362656629	115.709570895796	Asia / China / Jiangxi / NA / NA	2021-12-07	profile002	galliformes	115.709570895796	27.6016362656629
H9N2.NA.EPI_ISL_14223937.galliformes.china.NA.2021-11-12	H9N2	2021-11-12	2021.86	2021-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	NA	NA	NA	NA	NA	2021-11-12	profileNA	galliformes	103.513718494908	36.6848135465548
H5N8.NA.EPI_ISL_5123847.galliformes.germany.NA.2021-03-11	H5N8	2021-03-11	2021.19	2021-03-01	western europe	germany	deu	51.0533277435649	10.373650933319	schleswig-holstein	de.sh	54.1814850326718	9.81577342948134	NA	2021-03-11	profile002	galliformes	9.81577342948134	54.1814850326718
H5N8.NA.EPI_ISL_18361537.galliformes.denmark.NA.2021-04-24	H5N8	2021-04-24	2021.31	2021-04-01	northern europe	denmark	dnk	55.9512996898935	10.0707816763207	NA	NA	NA	NA	NA	2021-04-24	profile002	galliformes	10.0707816763207	55.9512996898935
H5N8.NA.EPI_ISL_17212363.galliformes.united_kingdom.NA.2020-11-01	H5N8	2020-11-01	2020.83	2020-11-01	northern europe	united kingdom	gbr	54.0438440515314	-2.78687513666638	NA	NA	NA	NA	NA	2020-11-01	profile002	galliformes	-2.78687513666638	54.0438440515314
H5N8.2344b.EPI_ISL_2081528.carnivora.united_kingdom.1.2020-12-08	H5N8	2020-12-08	2020.93	2020-12-01	northern europe	united kingdom	gbr	54.0438440515314	-2.78687513666638	NA	NA	NA	NA	Europe / United Kingdom / Norfolk / NA / NA	2020-12-08	profile002	carnivora	-2.78687513666638	54.0438440515314
H5N8.2344b.EPI_ISL_5260466.podicipediformes.china.1.2021-02-22	H5N8	2021-02-22	2021.14	2021-02-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	Asia / China / Shandong / NA / NA	2021-02-22	profile002	podicipediformes	118.136153809721	36.3536638777003
H5N8.2344b.EPI_ISL_7597827.podicipediformes.belgium.1.2020-11-24	H5N8	2020-11-24	2020.9	2020-11-01	western europe	belgium	bel	50.64017310615	4.66939027974939	vlaanderen	na	51.0391095671615	4.2420548599892	Europe / Belgium / Provincie Oost-Vlaanderen / Gent (Blaarmeersen) / (Blaarmeersen)	2020-11-24	profile002	podicipediformes	4.2420548599892	51.0391095671615
H5N8.2344b.EPI_ISL_14770165.gruiformes.china.1.2020-12-31	H5N8	2020-12-31	2021	2020-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	Asia / China / NA / NA / NA	2020-12-31	profile002	gruiformes	118.136153809721	36.3536638777003
H5N8.2344b.EPI_ISL_1939617.strigiformes.china.1.2020-11-11	H5N8	2020-11-11	2020.86	2020-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	henan	cn.he	33.8761853651454	113.614527263456	Asia / China / Henan Province / NA / NA	2020-11-11	profile002	strigiformes	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_1139023.strigiformes.netherlands.1.2020-11-02	H5N8	2020-11-02	2020.84	2020-11-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	fryslân	nl.fr	53.1100430768808	5.84863928632393	Europe / Netherlands / Provincie Friesland / Holwerd / NA	2020-11-02	profile002	strigiformes	5.84863928632393	53.1100430768808
H5N8.2344b.EPI_ISL_1009709.na.south_korea.1.2020-12-16	H5N8	2020-12-16	2020.96	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeju	kr.cj	33.3869876346889	126.553618799527	Asia / Korea / JJ / NA / NA	2020-12-16	profile002	na	126.553618799527	33.3869876346889
H5N8.2344b.EPI_ISL_1009707.na.south_korea.1.2020-12-14	H5N8	2020-12-14	2020.95	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongbuk-do	kr.gb	36.737850075983	127.830446360213	Asia / Korea / CB / NA / NA	2020-12-14	profile002	na	127.830446360213	36.737850075983
H5N8.2344b.EPI_ISL_1139015.na.netherlands.1.2020-10-26	H5N8	2020-10-26	2020.82	2020-10-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	fryslân	nl.fr	53.1100430768808	5.84863928632393	Europe / Netherlands / Provincie Friesland / Cornwerd / NA	2020-10-26	profile002	na	5.84863928632393	53.1100430768808
H5N8.2344b.EPI_ISL_623074.galliformes.iraq.1.2020-05-12	H5N8	2020-05-12	2020.36	2020-05-01	western asia	iraq	irq	33.017872044376	43.8055120134245	ninawa	iq.ni	35.9913317126514	42.4617230992077	Asia / Iraq / Muhafazat Ninawa / NA / NA	2020-05-12	profile002	galliformes	42.4617230992077	35.9913317126514
H5N8.2344b.EPI_ISL_14874401.galliformes.kazakhstan.1.2020-08-01	H5N8	2020-08-01	2020.58	2020-08-01	central asia	kazakhstan	kaz	48.3645677524915	67.2060737287064	NA	NA	NA	NA	Asia / Kazakhstan / NA / NA / NA	2020-08-01	profile002	galliformes	67.2060737287064	48.3645677524915
H5N8.2344b.EPI_ISL_13632084.galliformes.kazakhstan.1.2020-08-01	H5N8	2020-08-01	2020.58	2020-08-01	central asia	kazakhstan	kaz	48.3645677524915	67.2060737287064	almaty	kz.aa	44.9554808695858	77.9603747475348	Asia / Kazakhstan / Almaty Province / NA / NA	2020-08-01	profile002	galliformes	77.9603747475348	44.9554808695858
H5N8.2344b.EPI_ISL_681294.galliformes.japan.10.2020-11-12	H5N8	2020-11-12	2020.86	2020-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagawa	jp.kg	34.217379070784	133.968927545016	Asia / Japan / Kagawa / NA / NA	2020-11-12	profile002	galliformes	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_732941.galliformes.japan.16.2020-12-13	H5N8	2020-12-13	2020.95	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	miyazaki	jp.mz	32.1919114758892	131.298614512671	Asia / Japan / Miyazaki / NA / NA	2020-12-13	profile002	galliformes	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_978915.anseriformes.japan.1.2021-02-01	H5N8	2021-02-01	2021.08	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	ibaraki	jp.ib	36.3027610877484	140.318971903473	Asia / Japan / Ibaraki / NA / NA	2021-02-01	profile002	anseriformes	140.318971903473	36.3027610877484
H5N8.2344b.EPI_ISL_1081353.anseriformes.japan.1.2021-02-14	H5N8	2021-02-14	2021.12	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	tochigi	jp.tc	36.6894768729176	139.818920628006	Asia / Japan / Tochigi / NA / NA	2021-02-14	profile002	anseriformes	139.818920628006	36.6894768729176
H5N8.2344b.EPI_ISL_1009711.anseriformes.south_korea.1.2021-01-06	H5N8	2021-01-06	2021.01	2021-01-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollanam-do	kr.cn	34.8733358026855	126.897223705092	Asia / Korea / JN / NA / NA	2021-01-06	profile002	anseriformes	126.897223705092	34.8733358026855
H5N8.2344b.EPI_ISL_1009698.anseriformes.south_korea.1.2020-11-25	H5N8	2020-11-25	2020.9	2020-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeonggi-do	kr.kg	37.5315346337798	127.181023197189	Asia / Korea / GG / NA / NA	2020-11-25	profile002	anseriformes	127.181023197189	37.5315346337798
H5N8.2344b.EPI_ISL_978897.galliformes.japan.1.2021-02-05	H5N8	2021-02-05	2021.1	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	chiba	jp.ch	35.5094511865639	140.198261340312	Asia / Japan / Chiba / NA / NA	2021-02-05	profile002	galliformes	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1184518.accipitriformes.japan.16.2021-02-24	H5N8	2021-02-24	2021.15	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	toyama	jp.ty	36.6374969915777	137.269020761504	Asia / Japan / Toyama / NA / NA	2021-02-24	profile002	accipitriformes	137.269020761504	36.6374969915777
H5N8.2344b.EPI_ISL_978906.galliformes.japan.16.2021-01-22	H5N8	2021-01-22	2021.06	2021-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	toyama	jp.ty	36.6374969915777	137.269020761504	Asia / Japan / Toyama / NA / NA	2021-01-22	profile002	galliformes	137.269020761504	36.6374969915777
H5N8.2344b.EPI_ISL_5260468.podicipediformes.china.1.2021-06-15	H5N8	2021-06-15	2021.45	2021-06-01	eastern asia	china	chn	36.6848135465548	103.513718494908	ningxia hui	cn.nx	37.2602231520297	106.161545856493	Asia / China / Ningxia / NA / NA	2021-06-15	profile002	podicipediformes	106.161545856493	37.2602231520297
H5N8.2344b.EPI_ISL_5260467.podicipediformes.china.1.2021-06-05	H5N8	2021-06-05	2021.42	2021-06-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shaanxi	cn.sa	35.1531910315733	108.845281415025	Asia / China / Shaanxi / NA / NA	2021-06-05	profile002	podicipediformes	108.845281415025	35.1531910315733
H5N6.2344b.EPI_ISL_6759148.anseriformes.china.61.2021-06	H5N6	NA	NA	2021-06-01	eastern asia	china	chn	36.6848135465548	103.513718494908	sichuan	cn.sc	30.6066264180489	102.711402322843	Asia / China / Sichuan Province / NA / NA	2021-06	profile011	anseriformes	102.711402322843	30.6066264180489
H5N6.NA.EPI_ISL_18058055.anseriformes.china.NA.2021-05-01	H5N6	2021-05-01	2021.33	2021-05-01	eastern asia	china	chn	36.6848135465548	103.513718494908	sichuan	cn.sc	30.6066264180489	102.711402322843	NA	2021-05-01	profileNA	anseriformes	102.711402322843	30.6066264180489
H5N6.2344b.EPI_ISL_3090099.na.china.61.2021-07-03	H5N6	2021-07-03	2021.5	2021-07-01	eastern asia	china	chn	36.6848135465548	103.513718494908	sichuan	cn.sc	30.6066264180489	102.711402322843	Asia / China / Sichuan Province / NA / NA	2021-07-03	profile011	na	102.711402322843	30.6066264180489
H5N6.2344b.EPI_ISL_6760682.galliformes.china.61.2021-07	H5N6	NA	NA	2021-07-01	eastern asia	china	chn	36.6848135465548	103.513718494908	sichuan	cn.sc	30.6066264180489	102.711402322843	Asia / China / Sichuan Province / NA / NA	2021-07	profile011	galliformes	102.711402322843	30.6066264180489
H5N1.2344b.EPI_ISL_12572654.anseriformes.china.22.2021-12-08	H5N1	2021-12-08	2021.93	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	Asia / China / Guangdong / NA / NA	2021-12-08	profile001	anseriformes	113.398153372919	23.33624359406
H5N1.2344b.EPI_ISL_12572661.anseriformes.china.22.2022-02-22	H5N1	2022-02-22	2022.14	2022-02-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guizhou	cn.gz	26.8128279303549	106.867407716617	Asia / China / Guizhou / NA / NA	2022-02-22	profile001	anseriformes	106.867407716617	26.8128279303549
H5N1.2344b.EPI_ISL_china_20230847.anseriformes.china.22.2021-12-02	H5N1	2021-12-02	2021.92	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	henan	cn.he	33.8761853651454	113.614527263456	Asia / China / Henan / NA / NA	2021-12-02	profile001	anseriformes	113.614527263456	33.8761853651454
H5N1.2344b.EPI_ISL_china_2023089.anseriformes.china.22.2021-11-18	H5N1	2021-11-18	2021.88	2021-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	Asia / China / Hubei / NA / NA	2021-11-18	profile001	anseriformes	112.277189482252	30.9806813015582
H5N1.2344b.EPI_ISL_china_20230839.anseriformes.china.22.2021-10-16	H5N1	2021-10-16	2021.79	2021-10-01	eastern asia	china	chn	36.6848135465548	103.513718494908	nei mongol	cn.nm	44.083329648604	113.188484632426	Asia / China / Inner_Mongolia / _Mongolia / _Mongolia	2021-10-16	profile001	anseriformes	113.188484632426	44.083329648604
H5N1.2344b.EPI_ISL_17606844.anseriformes.south_korea.22.2022-01-25	H5N1	2022-01-25	2022.07	2022-01-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollabuk-do	kr.cb	35.7159281817874	127.140659781938	Asia / Korea / JB / NA / NA	2022-01-25	profile001	anseriformes	127.140659781938	35.7159281817874
H5N1.2344b.EPI_ISL_17606829.anseriformes.south_korea.22.2021-12-13	H5N1	2021-12-13	2021.95	2021-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollanam-do	kr.cn	34.8733358026855	126.897223705092	Asia / Korea / JN / NA / NA	2021-12-13	profile001	anseriformes	126.897223705092	34.8733358026855
H5N1.2344b.EPI_ISL_17606840.anseriformes.south_korea.22.2022-01-21	H5N1	2022-01-21	2022.05	2022-01-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongbuk-do	kr.gb	36.737850075983	127.830446360213	Asia / Korea / CB / NA / NA	2022-01-21	profile001	anseriformes	127.830446360213	36.737850075983
H5N1.2344b.EPI_ISL_17606817.anseriformes.south_korea.22.2022-01-13	H5N1	2022-01-13	2022.03	2022-01-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongnam-do	kr.gn	36.5298116066164	126.847825775926	Asia / Korea / CN / NA / NA	2022-01-13	profile001	anseriformes	126.847825775926	36.5298116066164
H5N1.2344b.EPI_ISL_17606816.anseriformes.south_korea.22.2021-11-15	H5N1	2021-11-15	2021.87	2021-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeonggi-do	kr.kg	37.5315346337798	127.181023197189	Asia / Korea / GG / NA / NA	2021-11-15	profile001	anseriformes	127.181023197189	37.5315346337798
H5N1.2344b.EPI_ISL_17606862.anseriformes.south_korea.22.2022-02-21	H5N1	2022-02-21	2022.14	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeongsangnam-do	kr.kn	35.3225325644814	128.261669154089	Asia / Korea / GN / NA / NA	2022-02-21	profile001	anseriformes	128.261669154089	35.3225325644814
H5N2.EAnonGsGD.EPI_ISL_9012576.anseriformes.netherlands.301.2021-12-23	H5N2	2021-12-23	2021.98	2021-12-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	NA	NA	NA	NA	Europe / Netherlands / NA / NA / NA	2021-12-23	profile001	anseriformes	5.56251311224367	52.2573048104135
H10N9.NA.EPI_ISL_4073124.anseriformes.bangladesh.NA.2020-02-22	H10N9	2020-02-22	2020.14	2020-02-01	southern asia	bangladesh	bgd	23.8299093538119	90.2865403636969	NA	NA	NA	NA	NA	2020-02-22	profile001	anseriformes	90.2865403636969	23.8299093538119
H5N1.NA.EPI_ISL_18373237.anseriformes.south_korea.NA.2022-02-03	H5N1	2022-02-03	2022.09	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2022-02-03	profileNA	anseriformes	127.784630688405	36.341057964317
H3N8.NA.EPI_ISL_18414924.anseriformes.mongolia.NA.2022-05-01	H3N8	2022-05-01	2022.33	2022-05-01	eastern asia	mongolia	mng	46.9660284560213	103.138307461425	NA	NA	NA	NA	NA	2022-05-01	profileNA	anseriformes	103.138307461425	46.9660284560213
H3N2.NA.EPI_ISL_337569.anseriformes.russia.NA.2018-09-29	H3N2	2018-09-29	2018.74	2018-09-01	central asia	russia	rus	66.0376616061812	95.7970903417469	novosibirsk	ru.ns	55.2762232202593	79.7845914423443	NA	2018-09-29	profileNA	anseriformes	79.7845914423443	55.2762232202593
H12N5.NA.EPI_ISL_400284.anseriformes.russia.NA.2019-09-01	H12N5	2019-09-01	2019.67	2019-09-01	central asia	russia	rus	66.0376616061812	95.7970903417469	omsk	ru.om	56.0596108837778	73.3669499849514	NA	2019-09-01	profile001	anseriformes	73.3669499849514	56.0596108837778
H3N2.NA.EPI_ISL_9572772.anseriformes.vietnam.NA.2020-07-03	H3N2	2020-07-03	2020.5	2020-07-01	south-eastern asia	vietnam	vnm	16.5422416723933	106.354375350692	NA	NA	NA	NA	NA	2020-07-03	profileNA	anseriformes	106.354375350692	16.5422416723933
H5N1.NA.EPI_ISL_18373259.pelecaniformes.south_korea.NA.2022-03-14	H5N1	2022-03-14	2022.2	2022-03-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2022-03-14	profileNA	pelecaniformes	127.784630688405	36.341057964317
H5N1.NA.EPI_ISL_18373247.gruiformes.south_korea.NA.2022-02-25	H5N1	2022-02-25	2022.15	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2022-02-25	profileNA	gruiformes	127.784630688405	36.341057964317
H5N1.2344b.EPI_ISL_6829533.galliformes.japan.22.2021-11-12	H5N1	2021-11-12	2021.86	2021-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / Kagoshima / NA / NA	2021-11-12	profile001	galliformes	130.419711465505	30.9949222722596
H5N1.2344b.EPI_ISL_17606850.galliformes.south_korea.22.2022-02-04	H5N1	2022-02-04	2022.09	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollabuk-do	kr.cb	35.7159281817874	127.140659781938	Asia / Korea / JB / NA / NA	2022-02-04	profile001	galliformes	127.140659781938	35.7159281817874
H5N1.2344b.EPI_ISL_17606826.galliformes.south_korea.22.2021-12-05	H5N1	2021-12-05	2021.93	2021-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollanam-do	kr.cn	34.8733358026855	126.897223705092	Asia / Korea / JN / NA / NA	2021-12-05	profile001	galliformes	126.897223705092	34.8733358026855
H5N1.2344b.EPI_ISL_6959593.galliformes.south_korea.22.2021-11-08	H5N1	2021-11-08	2021.85	2021-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongbuk-do	kr.gb	36.737850075983	127.830446360213	Asia / Korea / Chungcheongbuk-do / NA / NA	2021-11-08	profile001	galliformes	127.830446360213	36.737850075983
H5N1.2344b.EPI_ISL_17606859.galliformes.south_korea.22.2022-02-13	H5N1	2022-02-13	2022.12	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongnam-do	kr.gn	36.5298116066164	126.847825775926	Asia / Korea / CN / NA / NA	2022-02-13	profile001	galliformes	126.847825775926	36.5298116066164
H5N1.2344b.EPI_ISL_17606841.galliformes.south_korea.22.2022-01-21	H5N1	2022-01-21	2022.05	2022-01-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeonggi-do	kr.kg	37.5315346337798	127.181023197189	Asia / Korea / GG / NA / NA	2022-01-21	profile001	galliformes	127.181023197189	37.5315346337798
H5N1.2344b.EPI_ISL_17606835.galliformes.south_korea.22.2021-12-23	H5N1	2021-12-23	2021.98	2021-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	sejong	kr.sj	36.5605294196904	127.258813990513	Asia / Korea / SJ / NA / NA	2021-12-23	profile001	galliformes	127.258813990513	36.5605294196904
H10N9.NA.EPI_ISL_13985214.charadriiformes.china.NA.2020-09-27	H10N9	2020-09-27	2020.74	2020-09-01	eastern asia	china	chn	36.6848135465548	103.513718494908	liaoning	cn.ln	41.2987124958383	122.600275282862	NA	2020-09-27	profileNA	charadriiformes	122.600275282862	41.2987124958383
